"id","mac","glasses","pet.type","favorite.color","prior.gpa","height","tutoring","passed"
2990,FALSE,FALSE,"fish","red",3.49,68,FALSE,TRUE
2991,TRUE,TRUE,"none","blue",3.39,66,FALSE,TRUE
2992,TRUE,TRUE,"none","green",3.82,69,FALSE,TRUE
2993,FALSE,FALSE,"cat","green",3.14,66,TRUE,TRUE
2994,FALSE,TRUE,"fish","blue",3.62,65,FALSE,TRUE
2995,FALSE,TRUE,"none","green",2.83,67,TRUE,TRUE
2996,FALSE,TRUE,"dog","red",3.53,73,TRUE,TRUE
2997,FALSE,FALSE,"none","orange",1.82,69,TRUE,TRUE
2998,FALSE,TRUE,"none","green",3.99,63,TRUE,TRUE
2999,TRUE,FALSE,"dog","blue",3.07,64,TRUE,FALSE
3000,TRUE,FALSE,"cat","green",2.63,69,TRUE,TRUE
3001,TRUE,FALSE,"cat","red",2.63,64,FALSE,FALSE
3002,FALSE,TRUE,"dog","green",3.41,72,FALSE,TRUE
3003,TRUE,TRUE,"cat","blue",3.19,68,TRUE,TRUE
3004,FALSE,FALSE,"dog","blue",1.99,67,FALSE,FALSE
3005,TRUE,FALSE,"none","green",2.96,67,FALSE,FALSE
3006,FALSE,TRUE,"dog","green",2.74,68,TRUE,FALSE
3007,FALSE,TRUE,"none","orange",3.71,70,FALSE,TRUE
3008,FALSE,FALSE,"none","red",3.63,69,FALSE,FALSE
3009,FALSE,FALSE,"none","blue",3.73,66,TRUE,TRUE
3010,TRUE,FALSE,"dog","green",3.6,70,FALSE,TRUE
3011,FALSE,TRUE,"dog","blue",3.95,64,TRUE,TRUE
3012,FALSE,FALSE,"none","blue",2.8,66,FALSE,TRUE
3013,FALSE,FALSE,"none","red",3.32,67,FALSE,TRUE
3014,FALSE,FALSE,"none","blue",3.67,70,FALSE,TRUE
3015,FALSE,TRUE,"none","blue",2.95,63,TRUE,TRUE
3016,TRUE,FALSE,"dog","blue",2.97,66,FALSE,FALSE
3017,FALSE,FALSE,"dog","red",3.98,64,TRUE,FALSE
3018,FALSE,TRUE,"dog","red",3.51,58,TRUE,TRUE
3019,FALSE,FALSE,"none","blue",3.97,71,FALSE,TRUE
3020,TRUE,FALSE,"dog","blue",2.63,67,TRUE,FALSE
3021,FALSE,TRUE,"dog","red",3.72,66,TRUE,TRUE
3022,FALSE,FALSE,"none","blue",3.18,66,FALSE,FALSE
3023,FALSE,FALSE,"none","green",3.31,69,FALSE,TRUE
3024,FALSE,TRUE,"none","orange",2.95,62,TRUE,TRUE
3025,FALSE,TRUE,"none","red",3.59,63,FALSE,TRUE
3026,TRUE,FALSE,"dog","blue",3.19,64,FALSE,TRUE
3027,FALSE,FALSE,"none","red",2.97,72,TRUE,TRUE
3028,TRUE,TRUE,"none","blue",3.95,67,TRUE,TRUE
3029,FALSE,FALSE,"none","red",3.75,71,FALSE,FALSE
3030,FALSE,FALSE,"none","green",3.13,68,FALSE,TRUE
3031,FALSE,FALSE,"cat","red",3.81,72,TRUE,TRUE
3032,FALSE,FALSE,"none","green",3.29,70,TRUE,TRUE
3033,TRUE,FALSE,"none","orange",3.87,71,TRUE,FALSE
3034,FALSE,FALSE,"none","blue",3.83,65,FALSE,TRUE
3035,FALSE,TRUE,"none","blue",3.85,67,TRUE,TRUE
3036,FALSE,TRUE,"cat","blue",3.19,67,FALSE,TRUE
3037,FALSE,TRUE,"none","blue",3.66,65,TRUE,TRUE
3038,FALSE,FALSE,"none","red",2.4,65,TRUE,FALSE
3039,FALSE,FALSE,"dog","red",3.5,60,FALSE,TRUE
3040,FALSE,FALSE,"cat","blue",2.43,68,TRUE,FALSE
3041,TRUE,FALSE,"dog","red",3.57,67,TRUE,FALSE
3042,FALSE,FALSE,"dog","red",3.76,65,TRUE,TRUE
3043,FALSE,FALSE,"none","blue",3.96,72,FALSE,TRUE
3044,FALSE,FALSE,"dog","green",3.83,69,FALSE,TRUE
3045,FALSE,FALSE,"none","green",3.88,63,FALSE,TRUE
3046,FALSE,TRUE,"none","blue",3.8,59,TRUE,TRUE
3047,FALSE,FALSE,"cat","green",2.24,68,FALSE,FALSE
3048,TRUE,TRUE,"dog","blue",1.55,64,FALSE,FALSE
3049,TRUE,TRUE,"none","red",3.7,66,FALSE,TRUE
3050,FALSE,TRUE,"none","orange",3.67,64,TRUE,TRUE
3051,TRUE,TRUE,"dog","blue",3.65,68,TRUE,TRUE
3052,FALSE,FALSE,"none","green",3.95,64,TRUE,TRUE
3053,TRUE,TRUE,"dog","red",3.53,68,FALSE,TRUE
3054,FALSE,FALSE,"dog","red",3.24,65,FALSE,TRUE
3055,FALSE,TRUE,"none","red",2.84,64,TRUE,TRUE
3056,TRUE,FALSE,"none","blue",3.97,68,TRUE,TRUE
3057,FALSE,FALSE,"dog","orange",2.92,67,TRUE,FALSE
3058,FALSE,FALSE,"cat","blue",3.57,65,FALSE,TRUE
3059,FALSE,FALSE,"none","red",3.69,70,FALSE,TRUE
3060,TRUE,TRUE,"none","blue",3.18,69,TRUE,TRUE
3061,FALSE,FALSE,"dog","blue",3.12,67,TRUE,FALSE
3062,TRUE,TRUE,"none","red",3.76,60,TRUE,TRUE
3063,TRUE,FALSE,"dog","green",3.49,70,FALSE,FALSE
3064,TRUE,FALSE,"none","blue",3.91,70,TRUE,TRUE
3065,FALSE,FALSE,"cat","red",3.56,65,TRUE,TRUE
3066,FALSE,FALSE,"none","orange",3.34,69,TRUE,TRUE
3067,FALSE,FALSE,"none","green",2.87,66,FALSE,FALSE
3068,FALSE,TRUE,"none","red",3.96,66,TRUE,TRUE
3069,FALSE,TRUE,"none","blue",3.57,69,TRUE,TRUE
3070,FALSE,FALSE,"dog","red",3.62,63,TRUE,TRUE
3071,FALSE,TRUE,"dog","red",3.69,71,FALSE,TRUE
3072,FALSE,FALSE,"dog","blue",3.49,66,TRUE,TRUE
3073,FALSE,FALSE,"none","blue",3.61,66,FALSE,TRUE
3074,TRUE,TRUE,"dog","orange",3.64,66,TRUE,TRUE
3075,TRUE,TRUE,"none","blue",3.63,68,FALSE,TRUE
3076,FALSE,FALSE,"dog","red",3.39,62,FALSE,TRUE
3077,FALSE,TRUE,"none","red",2.92,68,TRUE,TRUE
3078,FALSE,FALSE,"none","red",3.3,68,FALSE,FALSE
3079,FALSE,FALSE,"none","red",3.71,61,TRUE,TRUE
3080,FALSE,TRUE,"dog","blue",3.78,64,TRUE,TRUE
3081,FALSE,FALSE,"none","blue",3.86,64,FALSE,TRUE
3082,FALSE,FALSE,"dog","red",2.1,59,TRUE,TRUE
3083,FALSE,TRUE,"dog","blue",1.99,66,TRUE,TRUE
3084,FALSE,FALSE,"dog","red",3.93,64,FALSE,TRUE
3085,TRUE,TRUE,"none","red",2.76,66,FALSE,FALSE
3086,TRUE,FALSE,"none","blue",3.17,65,FALSE,TRUE
3087,FALSE,TRUE,"fish","red",3.43,64,FALSE,FALSE
3088,TRUE,FALSE,"dog","red",3.51,64,FALSE,TRUE
3089,TRUE,FALSE,"fish","green",3.8,67,TRUE,TRUE
3090,FALSE,TRUE,"dog","green",2.58,68,FALSE,FALSE
3091,FALSE,TRUE,"dog","orange",3.59,68,TRUE,TRUE
3092,FALSE,FALSE,"cat","red",3.24,65,FALSE,TRUE
3093,FALSE,FALSE,"dog","green",2.44,67,TRUE,FALSE
3094,FALSE,TRUE,"dog","green",3.4,65,TRUE,TRUE
3095,FALSE,FALSE,"dog","blue",2.94,64,TRUE,TRUE
3096,FALSE,FALSE,"dog","red",3.99,71,FALSE,FALSE
3097,FALSE,FALSE,"fish","red",3.89,63,TRUE,TRUE
3098,FALSE,TRUE,"dog","red",3.99,67,FALSE,TRUE
3099,FALSE,FALSE,"dog","blue",3.51,70,FALSE,TRUE
3100,FALSE,FALSE,"dog","blue",2.45,63,FALSE,FALSE
3101,FALSE,FALSE,"dog","orange",3.97,67,TRUE,TRUE
3102,FALSE,FALSE,"dog","blue",3.56,64,TRUE,TRUE
3103,FALSE,TRUE,"none","blue",3.3,63,TRUE,TRUE
3104,TRUE,FALSE,"none","green",3.05,62,TRUE,FALSE
3105,FALSE,FALSE,"cat","blue",2.95,68,TRUE,FALSE
3106,FALSE,FALSE,"dog","red",3,64,TRUE,FALSE
3107,FALSE,FALSE,"cat","blue",3.76,68,TRUE,TRUE
3108,FALSE,FALSE,"none","red",3.61,66,FALSE,TRUE
3109,FALSE,FALSE,"none","green",1.93,70,TRUE,FALSE
3110,FALSE,FALSE,"none","green",3.99,68,FALSE,TRUE
3111,TRUE,TRUE,"dog","blue",3.2,68,FALSE,FALSE
3112,FALSE,FALSE,"dog","orange",3.83,65,FALSE,TRUE
3113,FALSE,TRUE,"dog","blue",3.75,64,TRUE,TRUE
3114,FALSE,TRUE,"dog","red",3.77,64,TRUE,TRUE
3115,TRUE,TRUE,"dog","red",3.78,63,FALSE,TRUE
3116,TRUE,FALSE,"cat","orange",3.6,63,TRUE,TRUE
3117,FALSE,FALSE,"none","green",3.73,61,FALSE,TRUE
3118,FALSE,FALSE,"cat","red",3.62,65,TRUE,TRUE
3119,TRUE,FALSE,"none","green",2.82,68,FALSE,FALSE
3120,FALSE,FALSE,"none","red",3.42,67,TRUE,TRUE
3121,TRUE,FALSE,"none","blue",3.64,71,TRUE,TRUE
3122,FALSE,FALSE,"dog","blue",3.66,66,TRUE,TRUE
3123,FALSE,FALSE,"dog","blue",2.2,65,TRUE,TRUE
3124,FALSE,TRUE,"none","blue",1.8,63,FALSE,TRUE
3125,FALSE,TRUE,"none","blue",3.82,70,FALSE,TRUE
3126,FALSE,TRUE,"dog","red",3.68,65,TRUE,TRUE
3127,FALSE,TRUE,"cat","blue",3.73,67,FALSE,TRUE
3128,FALSE,FALSE,"dog","blue",3.99,64,FALSE,TRUE
3129,FALSE,FALSE,"cat","orange",3.67,68,TRUE,TRUE
3130,FALSE,FALSE,"none","orange",3.39,61,TRUE,TRUE
3131,FALSE,TRUE,"dog","red",3.52,67,TRUE,TRUE
3132,FALSE,FALSE,"dog","blue",3.92,65,TRUE,TRUE
3133,FALSE,FALSE,"dog","red",3.51,64,FALSE,TRUE
3134,FALSE,FALSE,"dog","blue",3.53,67,TRUE,TRUE
3135,FALSE,TRUE,"none","green",3.63,71,FALSE,FALSE
3136,FALSE,FALSE,"fish","red",3.22,66,TRUE,FALSE
3137,FALSE,TRUE,"none","red",3.41,62,FALSE,TRUE
3138,FALSE,TRUE,"none","red",2.51,63,TRUE,TRUE
3139,FALSE,TRUE,"none","green",3.17,67,FALSE,FALSE
3140,FALSE,FALSE,"cat","red",2.24,63,TRUE,TRUE
3141,FALSE,FALSE,"dog","red",2.89,69,FALSE,TRUE
3142,TRUE,TRUE,"none","green",3.25,62,TRUE,TRUE
3143,FALSE,TRUE,"cat","green",3.65,66,TRUE,FALSE
3144,TRUE,TRUE,"none","red",3.5,70,FALSE,TRUE
3145,FALSE,FALSE,"dog","blue",3.92,68,TRUE,TRUE
3146,FALSE,FALSE,"dog","red",3.21,69,FALSE,TRUE
3147,FALSE,FALSE,"none","blue",3.52,63,FALSE,TRUE
3148,TRUE,FALSE,"none","green",3.75,66,TRUE,TRUE
3149,TRUE,FALSE,"none","green",3.84,68,FALSE,TRUE
3150,TRUE,TRUE,"dog","blue",2.23,67,FALSE,FALSE
3151,TRUE,FALSE,"none","red",2.49,68,FALSE,FALSE
3152,FALSE,FALSE,"none","orange",3.2,65,TRUE,TRUE
3153,FALSE,FALSE,"none","red",3.15,65,TRUE,TRUE
3154,FALSE,TRUE,"dog","green",3.86,63,TRUE,TRUE
3155,FALSE,FALSE,"none","blue",2.62,65,FALSE,FALSE
3156,FALSE,TRUE,"dog","red",3.47,65,FALSE,TRUE
3157,FALSE,TRUE,"none","green",3.52,60,TRUE,TRUE
3158,FALSE,FALSE,"none","red",3.43,67,FALSE,TRUE
3159,FALSE,FALSE,"none","green",3.89,71,FALSE,TRUE
3160,TRUE,TRUE,"dog","green",3.35,69,TRUE,TRUE
3161,FALSE,FALSE,"none","blue",2.86,63,FALSE,TRUE
3162,TRUE,TRUE,"none","red",3.51,61,FALSE,TRUE
3163,FALSE,TRUE,"none","green",3.82,62,TRUE,TRUE
3164,TRUE,FALSE,"dog","red",3.76,70,TRUE,TRUE
3165,TRUE,FALSE,"dog","green",2.53,66,FALSE,TRUE
3166,FALSE,FALSE,"none","orange",3.28,66,FALSE,FALSE
3167,TRUE,FALSE,"none","red",3.02,66,TRUE,TRUE
3168,TRUE,FALSE,"cat","blue",3.33,65,TRUE,TRUE
3169,TRUE,TRUE,"dog","blue",3.56,65,FALSE,TRUE
3170,TRUE,TRUE,"cat","green",3.34,64,TRUE,TRUE
3171,FALSE,FALSE,"dog","blue",3.93,68,FALSE,TRUE
3172,FALSE,FALSE,"none","blue",2.91,67,FALSE,TRUE
3173,FALSE,FALSE,"cat","red",3.73,61,TRUE,TRUE
3174,FALSE,FALSE,"cat","green",2.99,67,TRUE,TRUE
3175,TRUE,FALSE,"dog","blue",3.45,60,FALSE,TRUE
3176,FALSE,TRUE,"none","green",3.79,66,FALSE,TRUE
3177,TRUE,TRUE,"dog","green",3.71,69,FALSE,TRUE
3178,FALSE,FALSE,"cat","blue",3.84,63,TRUE,TRUE
3179,FALSE,TRUE,"dog","green",2.88,61,FALSE,FALSE
3180,FALSE,FALSE,"cat","green",3.82,68,FALSE,TRUE
3181,TRUE,FALSE,"dog","blue",2.75,66,FALSE,FALSE
3182,FALSE,FALSE,"none","blue",3.47,68,TRUE,TRUE
3183,TRUE,TRUE,"dog","green",3.53,68,TRUE,TRUE
3184,TRUE,TRUE,"fish","blue",3.69,65,FALSE,FALSE
3185,TRUE,FALSE,"cat","blue",3.76,65,TRUE,TRUE
3186,TRUE,FALSE,"cat","blue",2.87,66,FALSE,FALSE
3187,FALSE,FALSE,"cat","orange",3.67,68,FALSE,TRUE
3188,FALSE,FALSE,"dog","red",2.53,65,FALSE,FALSE
3189,FALSE,FALSE,"none","blue",3.68,68,TRUE,TRUE
3190,FALSE,FALSE,"none","red",3.68,62,TRUE,TRUE
3191,FALSE,TRUE,"none","green",3.97,70,TRUE,TRUE
3192,FALSE,TRUE,"fish","red",2.82,68,TRUE,FALSE
3193,FALSE,FALSE,"none","red",3.39,64,TRUE,TRUE
3194,FALSE,FALSE,"cat","green",3.39,70,TRUE,TRUE
3195,FALSE,TRUE,"dog","blue",3.9,63,TRUE,FALSE
3196,FALSE,TRUE,"cat","blue",3.61,70,FALSE,TRUE
3197,FALSE,FALSE,"none","red",3.34,64,TRUE,TRUE
3198,FALSE,FALSE,"none","red",3.93,69,TRUE,TRUE
3199,FALSE,FALSE,"none","red",3.95,66,FALSE,TRUE
3200,FALSE,TRUE,"none","red",3.26,68,TRUE,TRUE
3201,FALSE,FALSE,"none","orange",3.57,69,FALSE,TRUE
3202,TRUE,FALSE,"fish","blue",3.67,65,FALSE,TRUE
3203,TRUE,FALSE,"fish","blue",3.04,69,FALSE,TRUE
3204,FALSE,TRUE,"dog","red",2.76,68,TRUE,FALSE
3205,FALSE,FALSE,"none","red",3.51,66,TRUE,TRUE
3206,TRUE,FALSE,"cat","blue",3.5,66,TRUE,TRUE
3207,TRUE,FALSE,"cat","red",3.99,66,TRUE,TRUE
3208,TRUE,TRUE,"none","green",3.2,63,FALSE,FALSE
3209,TRUE,FALSE,"none","orange",2.96,68,FALSE,TRUE
3210,TRUE,FALSE,"none","red",3.46,71,FALSE,TRUE
3211,FALSE,FALSE,"dog","blue",2.77,71,FALSE,TRUE
3212,FALSE,TRUE,"none","red",3.69,69,TRUE,TRUE
3213,FALSE,FALSE,"none","blue",3.6,63,FALSE,TRUE
3214,FALSE,TRUE,"cat","blue",3.3,60,FALSE,TRUE
3215,FALSE,TRUE,"cat","orange",2.64,71,TRUE,TRUE
3216,FALSE,FALSE,"dog","red",3.94,67,FALSE,TRUE
3217,TRUE,FALSE,"dog","red",3.3,67,TRUE,TRUE
3218,TRUE,FALSE,"dog","blue",3.42,67,TRUE,TRUE
3219,FALSE,FALSE,"none","red",3.83,58,TRUE,TRUE
3220,FALSE,TRUE,"dog","blue",3.37,65,FALSE,TRUE
3221,TRUE,TRUE,"none","red",1.83,69,TRUE,FALSE
3222,TRUE,TRUE,"dog","orange",3.19,69,TRUE,TRUE
3223,FALSE,TRUE,"dog","red",2.96,62,FALSE,FALSE
3224,TRUE,FALSE,"dog","green",3.18,64,FALSE,FALSE
3225,FALSE,FALSE,"none","blue",2.87,61,TRUE,TRUE
3226,FALSE,FALSE,"none","red",3.9,65,TRUE,TRUE
3227,TRUE,TRUE,"dog","red",3.84,68,FALSE,TRUE
3228,TRUE,FALSE,"dog","green",3.98,68,TRUE,TRUE
3229,FALSE,TRUE,"fish","orange",3.94,68,FALSE,TRUE
3230,FALSE,FALSE,"none","red",3.35,63,FALSE,TRUE
3231,FALSE,FALSE,"none","red",2.27,67,TRUE,FALSE
3232,FALSE,TRUE,"dog","blue",2.23,67,TRUE,FALSE
3233,FALSE,TRUE,"none","red",3.07,67,TRUE,TRUE
3234,TRUE,FALSE,"none","red",1.77,62,TRUE,FALSE
3235,TRUE,FALSE,"cat","orange",3.94,63,FALSE,TRUE
3236,FALSE,FALSE,"dog","blue",2.39,63,TRUE,FALSE
3237,TRUE,FALSE,"cat","blue",3.51,68,TRUE,TRUE
3238,FALSE,FALSE,"dog","blue",3.77,61,TRUE,TRUE
3239,FALSE,TRUE,"cat","red",3.94,70,TRUE,TRUE
3240,TRUE,FALSE,"cat","blue",2.81,65,FALSE,FALSE
3241,FALSE,TRUE,"cat","blue",3.78,68,FALSE,TRUE
3242,FALSE,FALSE,"fish","red",3.72,68,FALSE,FALSE
3243,FALSE,FALSE,"dog","red",2.43,70,FALSE,TRUE
3244,FALSE,TRUE,"dog","red",3.79,66,TRUE,TRUE
3245,TRUE,FALSE,"dog","blue",3.7,73,FALSE,FALSE
3246,FALSE,FALSE,"dog","green",2.61,69,FALSE,FALSE
3247,FALSE,FALSE,"dog","blue",2.74,69,TRUE,TRUE
3248,FALSE,FALSE,"none","blue",3.74,62,TRUE,TRUE
3249,FALSE,FALSE,"dog","red",3.71,70,TRUE,TRUE
3250,TRUE,TRUE,"cat","blue",3.49,66,TRUE,FALSE
3251,FALSE,FALSE,"none","red",3.72,68,TRUE,FALSE
3252,FALSE,FALSE,"fish","blue",1.29,59,FALSE,FALSE
3253,TRUE,FALSE,"cat","blue",3.68,65,TRUE,TRUE
3254,FALSE,FALSE,"none","blue",3.18,58,TRUE,TRUE
3255,TRUE,FALSE,"none","green",3.18,69,FALSE,FALSE
3256,FALSE,FALSE,"cat","green",3.88,65,FALSE,TRUE
3257,FALSE,FALSE,"none","blue",3.3,72,FALSE,FALSE
3258,FALSE,FALSE,"none","red",3.99,72,FALSE,FALSE
3259,FALSE,TRUE,"dog","green",2.93,63,TRUE,FALSE
3260,FALSE,TRUE,"dog","green",3.78,68,TRUE,TRUE
3261,FALSE,FALSE,"dog","red",3.56,67,TRUE,TRUE
3262,FALSE,TRUE,"none","orange",3.62,65,FALSE,FALSE
3263,FALSE,TRUE,"cat","red",3.71,73,TRUE,TRUE
3264,FALSE,FALSE,"dog","red",3.64,69,TRUE,TRUE
3265,FALSE,FALSE,"none","blue",2.63,66,FALSE,FALSE
3266,TRUE,FALSE,"none","red",3.48,68,FALSE,TRUE
3267,FALSE,TRUE,"fish","blue",1.85,70,TRUE,FALSE
3268,TRUE,TRUE,"fish","red",3.73,66,TRUE,FALSE
3269,TRUE,FALSE,"fish","blue",3.93,70,TRUE,TRUE
3270,FALSE,FALSE,"cat","red",3.57,69,FALSE,TRUE
3271,FALSE,TRUE,"none","green",3.89,71,TRUE,TRUE
3272,FALSE,FALSE,"none","blue",3.6,67,FALSE,TRUE
3273,TRUE,FALSE,"none","orange",3.98,71,TRUE,TRUE
3274,FALSE,FALSE,"none","orange",3.56,62,FALSE,FALSE
3275,FALSE,FALSE,"dog","blue",3.66,64,TRUE,TRUE
3276,FALSE,TRUE,"none","red",3.99,64,FALSE,TRUE
3277,TRUE,TRUE,"none","red",3.3,64,TRUE,TRUE
3278,FALSE,FALSE,"cat","red",2.93,65,TRUE,FALSE
3279,FALSE,TRUE,"fish","green",3.96,69,FALSE,FALSE
3280,FALSE,TRUE,"dog","green",3.01,60,FALSE,TRUE
3281,FALSE,FALSE,"dog","red",3.88,62,TRUE,TRUE
3282,TRUE,FALSE,"dog","blue",3.74,68,FALSE,FALSE
3283,FALSE,TRUE,"none","red",3.64,64,TRUE,TRUE
3284,FALSE,FALSE,"dog","blue",3.72,60,FALSE,TRUE
3285,FALSE,TRUE,"none","green",3.84,64,TRUE,TRUE
3286,FALSE,TRUE,"dog","orange",1.71,62,FALSE,TRUE
3287,TRUE,TRUE,"cat","red",3.49,64,TRUE,TRUE
3288,FALSE,FALSE,"dog","green",3.38,68,TRUE,TRUE
3289,TRUE,TRUE,"dog","blue",3.14,70,TRUE,TRUE
3290,FALSE,FALSE,"none","orange",2.65,67,TRUE,FALSE
3291,FALSE,FALSE,"cat","orange",3.33,67,TRUE,TRUE
3292,FALSE,FALSE,"cat","blue",3.56,76,TRUE,FALSE
3293,FALSE,TRUE,"fish","green",3.7,62,TRUE,FALSE
3294,TRUE,FALSE,"none","green",3.67,64,FALSE,TRUE
3295,FALSE,FALSE,"dog","green",3.73,67,FALSE,TRUE
3296,FALSE,TRUE,"dog","green",3.68,64,FALSE,TRUE
3297,FALSE,FALSE,"none","red",3.72,64,TRUE,TRUE
3298,TRUE,FALSE,"none","green",3.71,65,TRUE,TRUE
3299,FALSE,FALSE,"cat","orange",1.54,68,TRUE,FALSE
3300,TRUE,TRUE,"cat","green",3.61,65,TRUE,TRUE
3301,FALSE,TRUE,"dog","green",1.94,70,TRUE,FALSE
3302,FALSE,FALSE,"none","orange",3.75,72,TRUE,TRUE
3303,TRUE,FALSE,"none","blue",3.52,63,FALSE,TRUE
3304,FALSE,FALSE,"dog","blue",3.18,66,TRUE,FALSE
3305,FALSE,TRUE,"none","red",3.63,69,TRUE,TRUE
3306,FALSE,FALSE,"none","green",3.69,70,FALSE,TRUE
3307,TRUE,FALSE,"dog","blue",2.47,67,FALSE,FALSE
3308,TRUE,FALSE,"none","green",2.69,71,TRUE,FALSE
3309,FALSE,FALSE,"dog","orange",3.83,69,FALSE,TRUE
3310,FALSE,FALSE,"none","red",3.97,68,TRUE,TRUE
3311,FALSE,FALSE,"none","red",2.55,65,TRUE,FALSE
3312,FALSE,FALSE,"none","blue",2.57,66,TRUE,TRUE
3313,FALSE,FALSE,"cat","red",3.54,64,TRUE,TRUE
3314,TRUE,TRUE,"dog","green",2.78,68,FALSE,FALSE
3315,TRUE,TRUE,"dog","green",3.97,63,FALSE,TRUE
3316,FALSE,FALSE,"dog","blue",3.46,65,FALSE,TRUE
3317,FALSE,FALSE,"dog","blue",3.4,65,TRUE,TRUE
3318,FALSE,TRUE,"dog","blue",3.71,63,FALSE,TRUE
3319,TRUE,TRUE,"dog","blue",3.27,63,FALSE,FALSE
3320,TRUE,FALSE,"cat","blue",3.04,72,FALSE,TRUE
3321,FALSE,FALSE,"none","blue",3.25,65,FALSE,TRUE
3322,FALSE,FALSE,"cat","blue",3.61,66,TRUE,TRUE
3323,FALSE,FALSE,"none","green",3.59,64,FALSE,TRUE
3324,TRUE,FALSE,"cat","red",3.76,64,TRUE,TRUE
3325,TRUE,FALSE,"none","blue",3.58,65,TRUE,TRUE
3326,FALSE,TRUE,"none","blue",3.89,71,TRUE,TRUE
3327,TRUE,FALSE,"cat","red",2.95,67,TRUE,FALSE
3328,FALSE,TRUE,"dog","green",3.55,67,FALSE,TRUE
3329,TRUE,TRUE,"cat","green",3.33,69,TRUE,TRUE
3330,FALSE,TRUE,"cat","red",2.35,68,FALSE,FALSE
3331,FALSE,TRUE,"dog","green",2.65,69,TRUE,TRUE
3332,FALSE,TRUE,"dog","blue",3.45,66,TRUE,TRUE
3333,TRUE,TRUE,"none","green",3.53,66,TRUE,TRUE
3334,TRUE,TRUE,"cat","green",3.88,68,FALSE,TRUE
3335,FALSE,TRUE,"cat","blue",3.83,64,TRUE,TRUE
3336,TRUE,TRUE,"none","green",2.86,70,FALSE,FALSE
3337,FALSE,TRUE,"none","blue",3.62,63,TRUE,TRUE
3338,FALSE,FALSE,"dog","red",3.68,69,FALSE,TRUE
3339,TRUE,FALSE,"cat","green",3.96,65,TRUE,TRUE
3340,FALSE,FALSE,"dog","red",3.23,64,TRUE,TRUE
3341,TRUE,TRUE,"none","blue",2.8,67,FALSE,TRUE
3342,FALSE,TRUE,"dog","red",3,65,FALSE,TRUE
3343,FALSE,FALSE,"cat","red",2.77,67,TRUE,FALSE
3344,TRUE,TRUE,"dog","blue",3.49,73,TRUE,TRUE
3345,TRUE,FALSE,"none","red",2.13,67,FALSE,FALSE
3346,FALSE,FALSE,"cat","blue",2.94,76,TRUE,TRUE
3347,FALSE,TRUE,"dog","red",3.96,67,TRUE,TRUE
3348,FALSE,FALSE,"dog","red",3.84,57,TRUE,TRUE
3349,FALSE,TRUE,"dog","green",3.33,67,FALSE,FALSE
3350,TRUE,FALSE,"dog","blue",3.25,63,FALSE,TRUE
3351,FALSE,TRUE,"dog","red",3.73,59,FALSE,TRUE
3352,FALSE,TRUE,"none","blue",3.98,67,TRUE,TRUE
3353,TRUE,FALSE,"none","red",3.94,67,TRUE,TRUE
3354,FALSE,FALSE,"cat","red",3.48,67,FALSE,TRUE
3355,FALSE,FALSE,"none","red",3.44,71,TRUE,TRUE
3356,FALSE,TRUE,"cat","green",1.87,72,FALSE,FALSE
3357,FALSE,TRUE,"none","red",3.55,68,FALSE,TRUE
3358,FALSE,FALSE,"cat","blue",3.97,65,FALSE,TRUE
3359,FALSE,FALSE,"none","red",3.94,72,TRUE,TRUE
3360,TRUE,TRUE,"none","red",3.62,65,FALSE,TRUE
3361,FALSE,FALSE,"none","blue",3.24,66,TRUE,TRUE
3362,TRUE,FALSE,"none","blue",3.06,61,TRUE,TRUE
3363,FALSE,TRUE,"none","green",3.1,66,FALSE,TRUE
3364,TRUE,TRUE,"dog","blue",3.93,55,TRUE,TRUE
3365,TRUE,FALSE,"cat","orange",3.64,70,TRUE,TRUE
3366,TRUE,TRUE,"cat","green",3.94,66,TRUE,TRUE
3367,FALSE,FALSE,"dog","blue",3.9,61,TRUE,TRUE
3368,FALSE,FALSE,"cat","orange",3.45,64,TRUE,TRUE
3369,FALSE,TRUE,"dog","red",2.93,68,FALSE,TRUE
3370,FALSE,FALSE,"dog","red",2.95,67,FALSE,TRUE
3371,TRUE,FALSE,"none","green",3.44,69,FALSE,FALSE
3372,TRUE,FALSE,"none","green",3.55,67,TRUE,TRUE
3373,TRUE,TRUE,"cat","blue",3.25,71,TRUE,TRUE
3374,TRUE,FALSE,"cat","green",3.5,69,FALSE,FALSE
3375,TRUE,FALSE,"fish","blue",2.57,68,TRUE,TRUE
3376,FALSE,FALSE,"cat","blue",2.9,68,TRUE,TRUE
3377,FALSE,TRUE,"cat","blue",3.96,65,FALSE,TRUE
3378,FALSE,FALSE,"dog","red",3.22,66,TRUE,FALSE
3379,FALSE,TRUE,"none","blue",3.23,71,TRUE,TRUE
3380,TRUE,TRUE,"cat","orange",3.45,66,FALSE,TRUE
3381,FALSE,TRUE,"none","orange",3.94,63,TRUE,TRUE
3382,TRUE,TRUE,"none","orange",3.74,65,FALSE,TRUE
3383,FALSE,FALSE,"none","blue",3.92,63,TRUE,TRUE
3384,TRUE,FALSE,"cat","green",3.9,70,TRUE,TRUE
3385,FALSE,FALSE,"dog","orange",1.69,63,TRUE,FALSE
3386,FALSE,FALSE,"dog","blue",3.87,67,FALSE,TRUE
3387,FALSE,FALSE,"cat","blue",3.11,64,FALSE,TRUE
